club_name,club_number_player,club_avg_age,club_league,club_number_foreign_players,club_number_national_players,club_stadium,club_stadium_seats,club_current_transfer_balance,player_position,player_number,player_name,player_dob,player_country,player_value,player_age,club_country,club_internationality,player_position_scale,player_international
Atalanta Bergamo,35,25.9,Serie A,22,14,Gewiss Stadium,21747,55500000.0,Mittelfeld,44,Alessandro Mallamo,1999-03-22,Italien,350000.0,24,Italien,very international,3,0
Atalanta Bergamo,35,25.9,Serie A,22,14,Gewiss Stadium,21747,55500000.0,Mittelfeld,8,Mario Pasalic,1995-02-09,Kroatien,20000000.0,28,Italien,very international,3,1
Atalanta Bergamo,35,25.9,Serie A,22,14,Gewiss Stadium,21747,55500000.0,Mittelfeld,59,Aleksey Miranchuk,1995-10-17,Russland,12000000.0,27,Italien,very international,3,1
Atalanta Bergamo,35,25.9,Serie A,22,14,Gewiss Stadium,21747,55500000.0,Mittelfeld,0,Viktor Kovalenko,1996-02-14,Ukraine,1500000.0,27,Italien,very international,3,1
Atalanta Bergamo,35,25.9,Serie A,22,14,Gewiss Stadium,21747,55500000.0,Sturm,97,Nicolò Cambiaghi,2000-12-28,Italien,8000000.0,22,Italien,very international,4,0
Atalanta Bergamo,35,25.9,Serie A,22,14,Gewiss Stadium,21747,55500000.0,Sturm,0,Ebrima Colley,2000-02-01,Gambia,3000000.0,23,Italien,very international,4,1
Atalanta Bergamo,35,25.9,Serie A,22,14,Gewiss Stadium,21747,55500000.0,Sturm,11,Ademola Lookman,1997-10-20,Nigeria,30000000.0,25,Italien,very international,4,1
Atalanta Bergamo,35,25.9,Serie A,22,14,Gewiss Stadium,21747,55500000.0,Sturm,0,Gianluca Scamacca,1999-01-01,Italien,22000000.0,24,Italien,very international,4,0
Atalanta Bergamo,35,25.9,Serie A,22,14,Gewiss Stadium,21747,55500000.0,Sturm,10,El Bilal Touré,2001-10-03,Mali,12000000.0,21,Italien,very international,4,1
Atalanta Bergamo,35,25.9,Serie A,22,14,Gewiss Stadium,21747,55500000.0,Sturm,91,Duván Zapata,1991-04-01,Kolumbien,8000000.0,32,Italien,very international,4,1
Atalanta Bergamo,35,25.9,Serie A,22,14,Gewiss Stadium,21747,55500000.0,Sturm,9,Luis Muriel,1991-04-16,Kolumbien,5000000.0,32,Italien,very international,4,1
Atalanta Bergamo,35,25.9,Serie A,22,14,Gewiss Stadium,21747,55500000.0,Sturm,24,Emmanuel Latte Lath,1999-01-01,Elfenbeinküste,1500000.0,24,Italien,very international,4,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Torwart,1,Rui Patrício,1988-02-15,Portugal,5000000.0,35,Italien,very international,1,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Torwart,99,Mile Svilar,1999-08-27,Serbien,1500000.0,23,Italien,very international,1,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Torwart,63,Pietro Boer,2002-05-12,Italien,150000.0,21,Italien,very international,1,0
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Abwehr,3,Roger Ibañez,1998-11-23,Brasilien,30000000.0,24,Italien,very international,2,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Abwehr,5,Evan Ndicka,1999-08-20,Elfenbeinküste,28000000.0,23,Italien,very international,2,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Abwehr,23,Gianluca Mancini,1996-04-17,Italien,18000000.0,27,Italien,very international,2,0
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Abwehr,14,Diego Llorente,1993-08-16,Spanien,12000000.0,29,Italien,very international,2,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Abwehr,6,Chris Smalling,1989-11-22,England,8000000.0,33,Italien,very international,2,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Abwehr,24,Marash Kumbulla,2000-02-08,Albanien,8000000.0,23,Italien,very international,2,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Abwehr,37,Leonardo Spinazzola,1993-03-25,Italien,10000000.0,30,Italien,very international,2,0
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Abwehr,43,Rasmus Kristensen,1997-07-11,Dänemark,13000000.0,26,Italien,very international,2,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Abwehr,19,Zeki Celik,1997-02-17,Türkei,10000000.0,26,Italien,very international,2,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Abwehr,2,Rick Karsdorp,1995-02-11,Niederlande,7000000.0,28,Italien,very international,2,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Mittelfeld,4,Bryan Cristante,1995-03-03,Italien,20000000.0,28,Italien,very international,3,0
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Mittelfeld,8,Nemanja Matic,1988-08-01,Serbien,4000000.0,35,Italien,very international,3,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Mittelfeld,22,Houssem Aouar,1998-06-30,Algerien,13000000.0,25,Italien,very international,3,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Mittelfeld,52,Edoardo Bove,2002-05-16,Italien,10000000.0,21,Italien,very international,3,0
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Mittelfeld,59,Nicola Zalewski,2002-01-23,Polen,20000000.0,21,Italien,very international,3,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Mittelfeld,7,Lorenzo Pellegrini,1996-06-19,Italien,35000000.0,27,Italien,very international,3,0
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Sturm,92,Stephan El Shaarawy,1992-10-27,Italien,5000000.0,30,Italien,very international,4,0
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Sturm,18,Ola Solbakken,1998-09-07,Norwegen,3500000.0,24,Italien,very international,4,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Sturm,21,Paulo Dybala,1993-11-15,Argentinien,30000000.0,29,Italien,very international,4,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Sturm,9,Tammy Abraham,1997-10-02,England,40000000.0,25,Italien,very international,4,1
AS Rom,24,26.8,Serie A,16,16,Olimpico di Roma,73261,40500000.0,Sturm,11,Andrea Belotti,1993-12-20,Italien,8000000.0,29,Italien,very international,4,0
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Torwart,1,Matt Turner,1994-06-24,Vereinigte Staaten,8000000.0,29,England,very international,1,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Torwart,34,Ethan Horvath,1995-06-09,Vereinigte Staaten,1500000.0,28,England,very international,1,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Torwart,13,Wayne Hennessey,1987-01-24,Wales,400000.0,36,England,very international,1,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Abwehr,19,Moussa Niakhaté,1996-03-08,Senegal,18000000.0,27,England,very international,2,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Abwehr,4,Joe Worrall,1997-01-10,England,12000000.0,26,England,very international,2,0
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Abwehr,26,Scott McKenna,1996-11-12,Schottland,10000000.0,26,England,very international,2,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Abwehr,39,Jonathan Panzo,2000-10-25,England,3000000.0,22,England,very international,2,0
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Abwehr,30,Willy Boly,1991-02-03,Elfenbeinküste,2500000.0,32,England,very international,2,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Abwehr,0,Loïc Mbe Soh,2001-06-13,Frankreich,2000000.0,22,England,very international,2,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Abwehr,18,Felipe,1989-05-16,Brasilien,2000000.0,34,England,very international,2,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Abwehr,27,Omar Richards,1998-02-15,England,5000000.0,25,England,very international,2,0
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Abwehr,15,Harry Toffolo,1995-08-19,England,3500000.0,27,England,very international,2,0
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Abwehr,7,Neco Williams,2001-04-13,Wales,20000000.0,22,England,very international,2,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Abwehr,24,Serge Aurier,1992-12-24,Elfenbeinküste,8000000.0,30,England,very international,2,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Abwehr,2,Giulian Biancone,2000-03-31,Frankreich,6000000.0,23,England,very international,2,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Abwehr,42,Ola Aina,1996-10-08,Nigeria,3500000.0,26,England,very international,2,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Abwehr,43,Mohamed Dräger,1996-06-25,Tunesien,900000.0,27,England,very international,2,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Mittelfeld,28,Danilo,2001-04-29,Brasilien,28000000.0,22,England,very international,3,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Mittelfeld,8,Cheikhou Kouyaté,1989-12-21,Senegal,2000000.0,33,England,very international,3,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Mittelfeld,5,Orel Mangala,1998-03-18,Belgien,16000000.0,25,England,very international,3,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Mittelfeld,22,Ryan Yates,1997-11-21,England,11000000.0,25,England,very international,3,0
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Mittelfeld,14,Lewis O'Brien,1998-10-14,England,8000000.0,24,England,very international,3,0
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Mittelfeld,23,Remo Freuler,1992-04-15,Schweiz,8000000.0,31,England,very international,3,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Mittelfeld,6,Jonjo Shelvey,1992-02-27,England,5000000.0,31,England,very international,3,0
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Mittelfeld,0,Harry Arter,1989-12-28,Irland,400000.0,33,England,very international,3,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Mittelfeld,10,Morgan Gibbs-White,2000-01-27,England,40000000.0,23,England,very international,3,0
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Mittelfeld,20,Brennan Johnson,2001-05-23,Wales,38000000.0,22,England,very international,3,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Mittelfeld,31,Gustavo Scarpa,1994-01-05,Brasilien,10000000.0,29,England,very international,3,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Mittelfeld,41,Brandon Aguilera,2003-06-28,Costa Rica,275000.0,20,England,very international,3,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Sturm,21,Anthony Elanga,2002-04-27,Schweden,18000000.0,21,England,very international,4,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Sturm,17,Alex Mighten,2002-04-11,England,600000.0,21,England,very international,4,0
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Sturm,9,Taiwo Awoniyi,1997-08-12,Nigeria,25000000.0,25,England,very international,4,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Sturm,11,Chris Wood,1991-12-07,Neuseeland,8000000.0,31,England,very international,4,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Sturm,25,Emmanuel Dennis,1997-11-15,Nigeria,8000000.0,25,England,very international,4,1
Nottingham Forest,35,26.7,Premier League,26,19,The City Ground,30445,-36850000.0,Sturm,35,Ui-jo Hwang,1992-08-28,Südkorea,4800000.0,30,England,very international,4,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Torwart,31,Gavin Bazunu,2002-02-20,Irland,15000000.0,21,England,very international,1,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Torwart,1,Alex McCarthy,1989-12-03,England,1200000.0,33,England,very international,1,0
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Torwart,13,Joe Lumley,1995-02-15,England,800000.0,28,England,very international,1,0
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Abwehr,37,Armel Bella-Kotchap,2001-12-11,Deutschland,20000000.0,21,England,very international,2,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Abwehr,35,Jan Bednarek,1996-04-12,Polen,14000000.0,27,England,very international,2,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Abwehr,5,Jack Stephens,1994-01-27,England,3500000.0,29,England,very international,2,0
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Abwehr,25,Lyanco,1997-02-01,Brasilien,3500000.0,26,England,very international,2,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Abwehr,15,Romain Perraud,1997-09-22,Frankreich,12000000.0,25,England,very international,2,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Abwehr,28,Juan Larios,2004-01-12,Spanien,7000000.0,19,England,very international,2,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Abwehr,3,Ryan Manning,1996-06-14,Irland,2500000.0,27,England,very international,2,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Abwehr,2,Kyle Walker-Peters,1997-04-13,England,25000000.0,26,England,very international,2,0
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Abwehr,14,James Bree,1997-12-11,England,2000000.0,25,England,very international,2,0
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Mittelfeld,45,Roméo Lavia,2004-01-06,Belgien,32000000.0,19,England,very international,3,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Mittelfeld,24,Shea Charles,2003-11-05,Nordirland,8000000.0,19,England,very international,3,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Mittelfeld,8,James Ward-Prowse,1994-11-01,England,38000000.0,28,England,very international,3,0
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Mittelfeld,22,Carlos Alcaraz,2002-11-30,Argentinien,15000000.0,20,England,very international,3,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Mittelfeld,17,Stuart Armstrong,1992-03-30,Schottland,4500000.0,31,England,very international,3,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Mittelfeld,16,Will Smallbone,2000-02-21,Irland,3500000.0,23,England,very international,3,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Mittelfeld,7,Joe Aribo,1996-07-21,Nigeria,11000000.0,27,England,very international,3,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Sturm,20,Kamaldeen Sulemana,2002-02-15,Ghana,22000000.0,21,England,very international,4,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Sturm,19,Moussa Djenepo,1998-06-15,Mali,8000000.0,25,England,very international,4,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Sturm,23,Samuel Edozie,2003-01-28,England,8000000.0,20,England,very international,4,0
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Sturm,27,Samuel Amo-Ameyaw,2006-07-18,England,,17,England,very international,4,0
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Sturm,11,Nathan Tella,1999-07-05,England,18000000.0,24,England,very international,4,0
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Sturm,10,Ché Adams,1996-07-13,Schottland,20000000.0,27,England,very international,4,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Sturm,12,Paul Onuachu,1994-05-28,Nigeria,13000000.0,29,England,very international,4,1
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Sturm,9,Adam Armstrong,1997-02-10,England,10000000.0,26,England,very international,4,0
FC Southampton,28,24.4,Championship,18,13,St Mary's Stadium,32384,43890000.0,Sturm,18,Sékou Mara,2002-07-30,Frankreich,10000000.0,21,England,very international,4,1
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Torwart,0,Alfred Gomis,1993-09-05,Senegal,2200000.0,29,Frankreich,very international,1,1
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Torwart,1,Gauthier Gallon,1993-04-23,Frankreich,2000000.0,30,Frankreich,very international,1,0
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Torwart,30,Steve Mandanda,1985-03-28,Frankreich,1000000.0,38,Frankreich,very international,1,0
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Torwart,40,Geoffrey Lembet,1988-09-23,Zentralafrikanische Republik,150000.0,34,Frankreich,very international,1,1
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Abwehr,5,Arthur Theate,2000-05-25,Belgien,22000000.0,23,Frankreich,very international,2,1
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Abwehr,23,Warmed Omari,2000-04-23,Frankreich,9000000.0,23,Frankreich,very international,2,0
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Abwehr,18,Jeanuël Belocian,2005-02-17,Frankreich,7000000.0,18,Frankreich,very international,2,0
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Abwehr,15,Christopher Wooh,2001-09-18,Kamerun,6000000.0,21,Frankreich,very international,2,1
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Abwehr,3,Adrien Truffert,2001-11-20,Frankreich,18000000.0,21,Frankreich,very international,2,0
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Abwehr,25,Birger Meling,1994-12-17,Norwegen,5000000.0,28,Frankreich,very international,2,1
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Abwehr,22,Lorenz Assignon,2000-06-22,Frankreich,5000000.0,23,Frankreich,very international,2,0
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Abwehr,31,Guéla Doué,2002-10-17,Elfenbeinküste,300000.0,20,Frankreich,very international,2,1
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Mittelfeld,8,Baptiste Santamaria,1995-03-09,Frankreich,14000000.0,28,Frankreich,very international,3,0
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Mittelfeld,0,Noah Françoise,2003-07-05,Frankreich,350000.0,20,Frankreich,very international,3,0
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Mittelfeld,21,Lovro Majer,1998-01-17,Kroatien,20000000.0,25,Frankreich,very international,3,1
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Mittelfeld,20,Flavien Tait,1993-02-02,Frankreich,6000000.0,30,Frankreich,very international,3,0
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Mittelfeld,14,Benjamin Bourigeaud,1994-01-14,Frankreich,18000000.0,29,Frankreich,very international,3,0
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Mittelfeld,11,Ludovic Blas,1997-12-31,Frankreich,20000000.0,25,Frankreich,very international,3,0
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Mittelfeld,28,Enzo Le Fée,2000-02-03,Frankreich,20000000.0,23,Frankreich,very international,3,0
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Mittelfeld,33,Désiré Doué,2005-06-03,Frankreich,15000000.0,18,Frankreich,very international,3,0
FC Stade Rennes,27,24.3,Ligue 1,9,8,Roazhon Park,29778,18500000.0,Sturm,7,Martin Terrier,1997-03-04,Frankreich,30000000.0,26,Frankreich,very international,4,0
