club_name,club_number_player,club_avg_age,club_league,club_number_foreign_players,club_number_national_players,club_stadium,club_stadium_seats,club_current_transfer_balance,player_position,player_number,player_name,player_dob,player_country,player_value
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Abwehr,-,Bassam Al-Hurayji,29.03.2000 (23),Saudi-Arabien,150 Tsd. €
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Abwehr,46,Rayan Hamed,13.04.2002 (21),Saudi-Arabien,150 Tsd. €
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Abwehr,77,Adal Adal Mohammed Khadhari,01.10.2003 (19),Saudi-Arabien,25 Tsd. €
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Mittelfeld,40,Ali Al-Asmari,12.01.1997 (26),Saudi-Arabien,500 Tsd. €
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Mittelfeld,30,Ziyad Mubarak Al-Johani,11.11.2001 (21),Saudi-Arabien,450 Tsd. €
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Mittelfeld,14,Abdullah Otayf,03.08.1992 (31),Saudi-Arabien,300 Tsd. €
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Mittelfeld,-,Franck Kessié,19.12.1996 (26),Elfenbeinküste,"25,00 Mio. €"
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Mittelfeld,29,Mohammed Al-Majhad,16.07.1998 (25),Saudi-Arabien,350 Tsd. €
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Mittelfeld,9,Ryad Boudebouz,19.02.1990 (33),Algerien,"1,30 Mio. €"
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Sturm,11,Allan Saint-Maximin,12.03.1997 (26),Frankreich,"32,00 Mio. €"
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Sturm,8,Sumaihan Al-Nabit,27.03.1996 (27),Saudi-Arabien,"1,20 Mio. €"
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Sturm,92,Modou Barrow,13.10.1992 (30),Gambia,"1,20 Mio. €"
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Sturm,7,Riyad Mahrez,21.02.1991 (32),Algerien,"20,00 Mio. €"
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Sturm,17,Haitham Asiri,25.03.2001 (22),Saudi-Arabien,500 Tsd. €
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Sturm,19,Fahad Al-Rashidi,16.05.1997 (26),Saudi-Arabien,400 Tsd. €
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Sturm,14,Firas Al-Ghamdi,03.12.1999 (23),Saudi-Arabien,100 Tsd. €
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Sturm,10,Roberto Firmino,02.10.1991 (31),Brasilien,"18,00 Mio. €"
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Sturm,77,Hassan Al-Ali,01.07.2001 (22),Saudi-Arabien,400 Tsd. €
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Sturm,70,Abdullah Al-Mogren,16.11.1996 (26),Saudi-Arabien,200 Tsd. €
Al-Ahli SFC,30,"25,6",Saudi Pro League,8,11,King Abdullah Sports City,62.242 Plätze,"-93,20 Mio. €",Sturm,24,Murad Mohammed Khadhari,01.10.2003 (19),Saudi-Arabien,nan
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Torwart,34,Marcelo Grohe,13.01.1987 (36),Brasilien,500 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Torwart,21,Abdullah Al-Jadani,06.03.1991 (32),Saudi-Arabien,50 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Torwart,88,Osama Al-Mermesh,06.07.2003 (20),Saudi-Arabien,25 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Torwart,-,Mohammed Abu Aseda,29.06.2000 (23),Saudi-Arabien,nan
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Torwart,22,Saleh Al-Ohaymid,21.05.1998 (25),Saudi-Arabien,nan
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Abwehr,38,Sultan Al-Sulayi,11.03.2002 (21),Saudi-Arabien,50 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Abwehr,26,Ahmed Hegazy,25.01.1991 (32),Ägypten,"2,50 Mio. €"
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Abwehr,20,Ahmed Sharahili,08.05.1994 (29),Saudi-Arabien,900 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Abwehr,-,Ziyad Al-Sahafi,17.10.1994 (28),Saudi-Arabien,750 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Abwehr,5,Omar Hawsawi,27.09.1985 (37),Saudi-Arabien,50 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Abwehr,-,Aseel Abed,09.11.1999 (23),Saudi-Arabien,nan
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Abwehr,95,Ahmed Bamsaud,22.11.1995 (27),Saudi-Arabien,900 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Abwehr,27,Hamdan Al-Shammrani,14.12.1996 (26),Saudi-Arabien,850 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Abwehr,12,Zakaria Hawsawi,12.01.2001 (22),Saudi-Arabien,325 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Abwehr,32,Hazim Al-Zahrani,23.04.1999 (24),Saudi-Arabien,25 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Abwehr,33,Madallah Al-Olayan,25.08.1994 (28),Saudi-Arabien,500 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Abwehr,13,Muhannad Shanqeeti,12.03.1999 (24),Saudi-Arabien,300 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Abwehr,-,Hassan Al-Asmari,06.10.2002 (20),Saudi-Arabien,25 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Mittelfeld,2,Fabinho,23.10.1993 (29),Brasilien,"42,00 Mio. €"
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Mittelfeld,7,N'Golo Kanté,29.03.1991 (32),Frankreich,"15,00 Mio. €"
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Mittelfeld,3,Tarek Hamed,24.10.1988 (34),Ägypten,500 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Mittelfeld,14,Awad Al-Nashri,15.03.2002 (21),Saudi-Arabien,400 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Mittelfeld,-,Sultan Al-Farhan,25.09.1996 (26),Saudi-Arabien,175 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Mittelfeld,10,Igor Coronado,18.08.1992 (30),Brasilien,"6,00 Mio. €"
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Mittelfeld,36,Marwan Al-Sahafi,17.02.2004 (19),Saudi-Arabien,100 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Sturm,11,Jota,30.03.1999 (24),Portugal,"13,00 Mio. €"
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Sturm,77,Saleh Jamaan Al-Amri,14.10.1993 (29),Saudi-Arabien,"1,00 Mio. €"
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Sturm,24,Abdulrahman Al-Oboud,01.06.1995 (28),Saudi-Arabien,"1,30 Mio. €"
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Sturm,9,Karim Benzema,19.12.1987 (35),Frankreich,"25,00 Mio. €"
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Sturm,90,Romarinho,12.12.1990 (32),Brasilien,"4,20 Mio. €"
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Sturm,99,Abderrazak Hamdallah,17.12.1990 (32),Marokko,"3,00 Mio. €"
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Sturm,70,Haroune Camara,01.01.1998 (25),Saudi-Arabien,350 Tsd. €
Ittihad Club,33,"27,4",Saudi Pro League,10,13,King Abdullah Sports City,62.241 Plätze,"-75,80 Mio. €",Sturm,80,Mohammed Al-Saiari,02.05.1993 (30),Saudi-Arabien,100 Tsd. €
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Torwart,40,Benjamin Lecomte,26.04.1991 (32),Frankreich,"4,00 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Torwart,16,Dimitry Bertaud,06.06.1998 (25),Frankreich,"1,50 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Torwart,1,Belmin Dizdarevic,09.08.2001 (22),Bosnien-Herzegowina,200 Tsd. €
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Abwehr,14,Maxime Estève,26.05.2002 (21),Frankreich,"7,00 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Abwehr,4,Kiki Kouyaté,15.04.1997 (26),Mali,"5,00 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Abwehr,6,Christopher Jullien,22.03.1993 (30),Frankreich,"3,50 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Abwehr,27,Becir Omeragic,20.01.2002 (21),Schweiz,"3,00 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Abwehr,75,Mamadou Sakho,13.02.1990 (33),Frankreich,"2,50 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Abwehr,3,Issiaga Sylla,01.01.1994 (29),Guinea,"2,50 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Abwehr,17,Théo Sainte-Luce,20.10.1998 (24),Frankreich,"2,00 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Abwehr,77,Falaye Sacko,01.05.1995 (28),Mali,"4,00 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Abwehr,29,Enzo Tchato,23.11.2002 (20),Kamerun,"2,50 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Mittelfeld,13,Joris Chotard,24.09.2001 (21),Frankreich,"9,00 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Mittelfeld,23,Gabriel Barès,29.08.2000 (22),Schweiz,400 Tsd. €
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Mittelfeld,12,Jordan Ferri,12.03.1992 (31),Frankreich,"5,00 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Mittelfeld,22,Khalil Fayad,09.06.2004 (19),Frankreich,"4,50 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Mittelfeld,18,Léo Leroy,14.02.2000 (23),Frankreich,"1,20 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Mittelfeld,11,Téji Savanier,22.12.1991 (31),Frankreich,"10,00 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Mittelfeld,19,Sacha Delaye,23.04.2002 (21),Frankreich,400 Tsd. €
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Sturm,7,Arnaud Nordin,17.06.1998 (25),Frankreich,"7,00 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Sturm,9,Mousa Al-Tamari,10.06.1997 (26),Jordanien,"2,50 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Sturm,21,Elye Wahi,02.01.2003 (20),Frankreich,"35,00 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Sturm,8,Akor Adams,29.01.2000 (23),Nigeria,"4,00 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Sturm,99,Wahbi Khazri,08.02.1991 (32),Tunesien,"2,50 Mio. €"
HSC Montpellier,25,"25,1",Ligue 1,11,5,Stade de la Mosson,32.939 Plätze,"+1,80 Mio. €",Sturm,20,Yanis Guermouche,15.04.2001 (22),Algerien,150 Tsd. €
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Torwart,16,Michele Di Gregorio,27.07.1997 (26),Italien,"8,00 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Torwart,-,Stefano Gori,09.03.1996 (27),Italien,900 Tsd. €
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Torwart,91,Alessandro Sorrentino,03.04.2002 (21),Italien,500 Tsd. €
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Torwart,1,Eugenio Lamanna,07.08.1989 (34),Italien,100 Tsd. €
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Abwehr,3,Pablo Marí,31.08.1993 (29),Spanien,"5,00 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Abwehr,-,Andrea Carboni,04.02.2001 (22),Italien,"4,00 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Abwehr,-,Giorgio Cittadini,18.04.2002 (21),Italien,"3,00 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Abwehr,55,Armando Izzo,02.03.1992 (31),Italien,"3,00 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Abwehr,-,Danilo D'Ambrosio,09.09.1988 (34),Italien,"1,50 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Abwehr,5,Luca Caldirola,01.02.1991 (32),Italien,"1,50 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Abwehr,-,Davide Bettella,07.04.2000 (23),Italien,"1,40 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Abwehr,26,Valentin Antov,09.11.2000 (22),Bulgarien,800 Tsd. €
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Abwehr,30,Carlos Augusto,07.01.1999 (24),Brasilien,"15,00 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Abwehr,-,Georgios Kyriakopoulos,05.02.1996 (27),Griechenland,"3,80 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Abwehr,11,Franco Carboni,04.04.2003 (20),Argentinien,"1,00 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Abwehr,-,Armando Anastasio,24.07.1996 (27),Italien,125 Tsd. €
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Abwehr,19,Samuele Birindelli,19.07.1999 (24),Italien,"2,30 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Abwehr,-,Pedro Pereira,22.01.1998 (25),Portugal,"2,00 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Abwehr,-,Mario Sampirisi,31.10.1992 (30),Italien,750 Tsd. €
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Mittelfeld,32,Matteo Pessina,21.04.1997 (26),Italien,"15,00 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Mittelfeld,-,Roberto Gagliardini,07.04.1994 (29),Italien,"4,00 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Mittelfeld,28,Andrea Colpani,11.05.1999 (24),Italien,"4,00 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Mittelfeld,7,José Machín,14.08.1996 (26),Äquatorialguinea,"1,50 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Mittelfeld,10,Mattia Valoti,06.09.1993 (29),Italien,"1,50 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Mittelfeld,-,Warren Bondo,15.09.2003 (19),Frankreich,700 Tsd. €
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Mittelfeld,-,Valentín Carboni,05.03.2005 (18),Argentinien,"5,00 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Mittelfeld,80,Samuele Vignato,24.02.2004 (19),Italien,600 Tsd. €
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Sturm,84,Patrick Ciurria,09.02.1995 (28),Italien,"5,00 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Sturm,17,Gianluca Caprari,30.07.1993 (30),Italien,"8,00 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Sturm,37,Andrea Petagna,30.06.1995 (28),Italien,"10,00 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Sturm,47,Dany Mota,02.05.1998 (25),Portugal,"6,00 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Sturm,-,Davide Diaw,06.01.1992 (31),Italien,"1,40 Mio. €"
AC Monza,33,"26,0",Serie A,11,3,U-Power Stadium - Brianteo,16.917 Plätze,"-41,00 Mio. €",Sturm,24,Mirko Maric,16.05.1995 (28),Kroatien,800 Tsd. €
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Torwart,1,Joe Hart,19.04.1987 (36),England,"1,50 Mio. €"
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Torwart,31,Benjamin Siegrist,31.01.1992 (31),Schweiz,700 Tsd. €
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Torwart,29,Scott Bain,22.11.1991 (31),Schottland,350 Tsd. €
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Abwehr,20,Cameron Carter-Vickers,31.12.1997 (25),Vereinigte Staaten,"13,00 Mio. €"
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Abwehr,17,Maik Nawrocki,07.02.2001 (22),Polen,"4,00 Mio. €"
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Abwehr,57,Stephen Welsh,19.01.2000 (23),Schottland,"1,00 Mio. €"
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Abwehr,18,Yuki Kobayashi,18.07.2000 (23),Japan,700 Tsd. €
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Abwehr,5,Liam Scales,08.08.1998 (25),Irland,650 Tsd. €
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Abwehr,3,Greg Taylor,05.11.1997 (25),Schottland,"6,50 Mio. €"
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Abwehr,25,Alexandro Bernabéi,24.09.2000 (22),Argentinien,"2,50 Mio. €"
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Abwehr,2,Alistair Johnston,08.10.1998 (24),Kanada,"7,00 Mio. €"
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Abwehr,56,Anthony Ralston,16.11.1998 (24),Schottland,"1,50 Mio. €"
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Mittelfeld,24,Tomoki Iwata,07.04.1997 (26),Japan,"1,30 Mio. €"
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Mittelfeld,12,Ismaila Soro,07.05.1998 (25),Elfenbeinküste,"1,20 Mio. €"
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Mittelfeld,22,Hyeok-kyu Kwon,13.03.2001 (22),Südkorea,550 Tsd. €
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Mittelfeld,41,Reo Hatate,21.11.1997 (25),Japan,"11,00 Mio. €"
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Mittelfeld,33,Matt O'Riley,21.11.2000 (22),Dänemark,"9,00 Mio. €"
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Mittelfeld,42,Callum McGregor,14.06.1993 (30),Schottland,"8,50 Mio. €"
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Mittelfeld,14,David Turnbull,10.07.1999 (24),Schottland,"3,50 Mio. €"
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Mittelfeld,15,Odin Thiago Holm,18.01.2003 (20),Norwegen,"2,50 Mio. €"
Celtic Glasgow,31,"25,2",Scottish Premiership,24,15,Celtic Park,60.832 Plätze,"+20,07 Mio. €",Mittelfeld,16,James McCarthy,12.11.1990 (32),Irland,500 Tsd. €
